id,title,subtitle,poster,pubdate,url,rating,genres,star,star_time
1289477122,爱丽丝梦游仙境2：镜中奇遇记,2016 / 美国 英国 / 奇幻 冒险 / 詹姆斯·博宾 / 约翰尼·德普 米娅·华希科沃斯卡,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2349374680.jpg,2016-05-27(中国大陆),https://movie.douban.com/subject/21441132/,7,"奇幻,冒险",3.5,2016-12-20 14:28:45
1289476751,大鱼海棠,2016 / 中国大陆 / 剧情 动画 奇幻 / 梁旋 张春 / 季冠霖 苏尚卿,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2361744534.jpg,2016-07-08(中国大陆),https://movie.douban.com/subject/5045678/,6.9,"剧情,动画,奇幻",1,2016-12-20 14:28:07
1289476497,银翼杀手,1982 / 美国 / 科幻 惊悚 / 雷德利·斯科特 / 哈里森·福特 鲁特格尔·哈尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p868550285.jpg,1982-06-25(美国),https://movie.douban.com/subject/1291839/,8.5,"科幻,惊悚",5,2016-12-20 14:27:39
1289476349,他是龙,2015 / 俄罗斯 / 爱情 奇幻 冒险 / 英达尔·珍杜巴耶夫 / 马特维·雷科夫 玛利亚·波叶扎耶娃,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2374045871.jpg,2016-08-19(中国大陆),https://movie.douban.com/subject/26726098/,7.6,"爱情,奇幻,冒险",4,2016-12-20 14:27:22
1289474818,功夫熊猫3,2016 / 美国 中国大陆 / 喜剧 动作 动画 / 吕寅荣 亚历山德罗·卡罗尼 / 杰克·布莱克 布莱恩·科兰斯顿,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2306653420.jpg,2016-01-29(中国大陆),https://movie.douban.com/subject/11589036/,7.7,"喜剧,动作,动画",4,2016-12-20 14:24:33
3397410095,肖申克的救赎,1994 / 美国 / 犯罪 剧情 / 弗兰克·德拉邦特 / 蒂姆·罗宾斯 摩根·弗里曼,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p480747492.jpg,1994-09-10(多伦多电影节),https://movie.douban.com/subject/1292052/,9.7,"犯罪,剧情",4,2016-06-22 11:27:33
1289482919,钟馗伏魔：雪妖魔灵,2015 / 中国大陆 中国香港 美国 / 动作 爱情 奇幻 / 鲍德熹 赵天宇 / 陈坤 李冰冰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2224452276.jpg,2015-02-19(中国大陆),https://movie.douban.com/subject/25713420/,4.4,"动作,爱情,奇幻",1,2015-12-20 14:38:52
1289482468,港囧,2015 / 中国大陆 / 喜剧 / 徐峥 / 徐峥 包贝尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2266145079.jpg,2015-09-25(中国大陆),https://movie.douban.com/subject/25710912/,5.7,喜剧,1,2015-12-20 14:38:04
1289482094,灰姑娘,2015 / 美国 英国 / 爱情 奇幻 冒险 / 肯尼思·布拉纳 / 莉莉·詹姆斯 理查德·麦登,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2231066272.jpg,2015-03-13(中国大陆),https://movie.douban.com/subject/6875263/,6.9,"爱情,奇幻,冒险",3.5,2015-12-20 14:37:24
1289481745,狼图腾,2015 / 中国大陆 法国 / 剧情 冒险 / 让-雅克·阿诺 / 冯绍峰 窦骁,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2225291257.jpg,2015-02-19(中国大陆),https://movie.douban.com/subject/3993588/,6.9,"剧情,冒险",3.5,2015-12-20 14:36:49
1289481381,西游记之大圣归来,2015 / 中国大陆 / 剧情 动画 奇幻 / 田晓鹏 / 张磊 林子杰,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2255028780.jpg,2015-07-10(中国大陆),https://movie.douban.com/subject/26277313/,8.3,"剧情,动画,奇幻",4,2015-12-20 14:36:12
1289481183,头脑特工队,2015 / 美国 / 喜剧 动画 冒险 / 彼特·道格特 罗纳尔多·德尔·卡门 / 艾米·波勒 菲利丝·史密斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2266293606.jpg,2015-10-06(中国大陆),https://movie.douban.com/subject/10533913/,8.8,"喜剧,动画,冒险",4.5,2015-12-20 14:35:53
1289481000,寻龙诀,2015 / 中国大陆 中国香港 / 剧情 动作 奇幻 / 乌尔善 / 陈坤 黄渤,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2284620292.jpg,2015-12-18(中国大陆),https://movie.douban.com/subject/3077412/,7.4,"剧情,动作,奇幻",3.5,2015-12-20 14:35:34
1289480871,蚁人,2015 / 美国 / 动作 科幻 冒险 / 佩顿·里德 / 保罗·路德 迈克尔·道格拉斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2266823371.jpg,2015-10-16(中国大陆),https://movie.douban.com/subject/1866473/,7.7,"动作,科幻,冒险",4,2015-12-20 14:35:19
1289480553,超能陆战队,2014 / 美国 / 喜剧 动作 科幻 / 唐·霍尔 克里斯·威廉姆斯 / 斯科特·安第斯 瑞恩·波特,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2614500883.jpg,2015-02-28(中国大陆),https://movie.douban.com/subject/11026735/,8.7,"喜剧,动作,科幻",4.5,2015-12-20 14:34:44
1289480342,哆啦A梦：伴我同行,2014 / 日本 / 剧情 动画 / 八木龙一 山崎贵 / 水田山葵 大原惠美,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2244958975.jpg,2015-05-28(中国大陆),https://movie.douban.com/subject/25769362/,8.1,"剧情,动画",4,2015-12-20 14:34:23
1289480168,分手大师,2014 / 中国大陆 / 喜剧 爱情 / 俞白眉 邓超 / 邓超 杨幂,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2188112867.jpg,2014-06-27(中国大陆),https://movie.douban.com/subject/24879858/,5.1,"喜剧,爱情",2.5,2015-12-20 14:34:03
1289479285,霍比特人3：五军之战,2014 / 美国 新西兰 / 动作 奇幻 冒险 / 彼得·杰克逊 / 马丁·弗瑞曼 伊恩·麦克莱恩,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2219406504.jpg,2015-01-23(中国大陆),https://movie.douban.com/subject/2973079/,8.5,"动作,奇幻,冒险",5,2015-12-20 14:32:27
1289479014,战狼,2015 / 中国大陆 / 动作 战争 / 吴京 / 吴京 余男,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2225660666.jpg,2015-04-02(中国大陆),https://movie.douban.com/subject/24753810/,7,"动作,战争",3.5,2015-12-20 14:31:58
1289476078,王牌特工：特工学院,2014 / 英国 美国 / 喜剧 动作 冒险 / 马修·沃恩 / 塔伦·埃哲顿 科林·费尔斯,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2231932406.jpg,2015-03-27(中国大陆),https://movie.douban.com/subject/24405378/,8.4,"喜剧,动作,冒险",4,2015-12-20 14:26:53
1289479895,沉睡魔咒,2014 / 美国 英国 / 奇幻 冒险 / 罗伯特·斯特罗姆伯格 / 安吉丽娜·朱莉 艾丽·范宁,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2185343341.jpg,2014-06-20(中国大陆),https://movie.douban.com/subject/4301224/,7.3,"奇幻,冒险",3.5,2014-12-20 14:33:30
1289479427,冰雪奇缘,2013 / 美国 / 喜剧 动画 奇幻 / 克里斯·巴克 珍妮弗·李 / 克里斯汀·贝尔 伊迪娜·门泽尔,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2166640945.jpg,2014-02-05(中国大陆),https://movie.douban.com/subject/4202982/,8.4,"喜剧,动画,奇幻",4,2014-12-20 14:32:40
